Population ID (Patch ID),Actual Population ID,Plant #,"Pollinia Removed (Inflorescence 1, Flower 1)","Pollinia Removed (Inflorescence 1, Flower 2)","Pollinia Removed (Inflorescence 1, Flower 3)","Pollinia Removed (Inflorescence 2, Flower 1)","Pollinia Removed (Inflorescence 2, Flower 2)","Pollinia Removed (Inflorescence 2, Flower 3)","Pollinia Removed (Inflorescence 3, Flower 1)","Pollinia Removed (Inflorescence 3, Flower 2)","Pollinia Removed (Inflorescence 3, Flower 3)",Area (sq m),Plants Present,Weevil Attack/Eggs,2011 NLCD Land Use/Land Cover within 200 m,Notes,"Population Age Stage (Early, Middle, Late)",Pods Seen,Date Found,Latitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Date Revisited,Height (cm),Pods Produced,Peduncles,Leaf collected?,"Leaf collected? 1 = yes, 0 = no",Seeds collected?,"Seeds collected? 1 = yes, 0 = no",Notes
AS041,MW028,4,First inflorescence too old,First inflorescence too old,First inflorescence too old,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Caledonia Park,Late,0,7/16/2018,43.713472,-79.463271,,,,,,,,,,,9/10/2018,112,1,1,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS041,MW028,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,18,N,"Developed, Open Space
Developed, Medium Intensity",Spread throughout Caledonia Park,Late,0,7/16/2018,43.713472,-79.463271,,,,,,,,,,,9/10/2018,78,5,5,yes,1,yes,1,plants 1 and 2 are less than 3 m apart; plants 4 and 5 are less than 3 m apart
AS042,MW029,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,9,7/16/2018,43.713584,-79.475768,,,,,,,,,,,9/10/2018,114,3,3,yes,1,yes,1,all less than 3 m apart
AS042,MW029,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,7,7/16/2018,43.713584,-79.475768,,,,,,,,,,,9/10/2018,145,7,4,yes,1,yes,1,all less than 3 m apart
AS042,MW029,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,3,7/16/2018,43.713584,-79.475768,,,,,,,,,,,9/10/2018,110,3,2,yes,1,yes,1,all less than 3 m apart
AS042,MW029,4,First inflorescence too old,First inflorescence too old,First inflorescence too old,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,0,7/16/2018,43.713584,-79.475768,,,,,,,,,,,9/10/2018,114,4,3,yes,1,yes,1,all less than 3 m apart
AS042,MW029,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,19,N,"Scrub/Shrub
Deciduous Forest",North Park. Many pods seen,Late,10,7/16/2018,43.713584,-79.475768,,,,,,,,,,,9/10/2018,126,4,4,yes,1,yes,1,all less than 3 m apart
AS043,MW030,1,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,Third inflorescence too old,Third inflorescence too old,Third inflorescence too old,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,6,7/16/2018,43.71387,-79.505919,,,,,,,,,,,9/10/2018,155,5,7,yes,1,yes,1,all less than 3 m apart
AS043,MW030,2,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,Third inflorescence too old,Third inflorescence too old,Third inflorescence too old,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,3,7/16/2018,43.71387,-79.505919,,,,,,,,,,,9/10/2018,146,1,8,yes,1,yes,1,all less than 3 m apart
AS043,MW030,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,3,7/16/2018,43.71387,-79.505919,,,,,,,,,,,9/10/2018,153,4,8,yes,1,yes,1,all less than 3 m apart
AS043,MW030,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,4,7/16/2018,43.71387,-79.505919,,,,,,,,,,,9/10/2018,143,8,7,yes,1,yes,1,all less than 3 m apart
AS043,MW030,5,Undeveloped first inflorescence,Undeveloped first inflorescence,Undeveloped first inflorescence,Undeveloped second inflorescence,Undeveloped second inflorescence,Undeveloped second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,2,10,N,"Developed, Open Space
Developed, Medium Intensity",8 Raven Drive. Not planted; sprouted this year.,Early-Late,0,7/16/2018,43.71387,-79.505919,,,,,,,,,,,9/10/2018,153,3,8,yes,1,yes,1,all less than 3 m apart
AS044,MW031,1,First inflorescence too old,First inflorescence too old,First inflorescence too old,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,43.713092,-79.515599,,,,,,,,,,,9/12/2018,89,2,2,yes,1,yes,1,
AS044,MW031,2,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,Third inflorescence too old,Third inflorescence too old,Third inflorescence too old,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,43.713092,-79.515599,,,,,,,,,,,9/12/2018,97,3,2,yes,1,yes,1,
AS044,MW031,3,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,No third inflorescence,No third inflorescence,No third inflorescence,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,43.713092,-79.515599,,,,,,,,,,,9/12/2018,88,2,2,yes,1,yes,1,
AS044,MW031,4,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,No third inflorescence,No third inflorescence,No third inflorescence,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,0,7/16/2018,43.713092,-79.515599,,,,,,,,,,,9/12/2018,84,1,2,yes,1,yes,1,
AS044,MW031,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6000,240,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",Pelmo Park. Near highway. Herbivory evident.,Late,2,7/16/2018,43.713092,-79.515599,,,,,,,,,,,9/12/2018,73,2,4,yes,1,yes,1,
AS045,MW032,1,2,1,0,3,2,0,2,1,4,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,18,7/16/2018,43.66963,-79.498027,,,,,,,,,,,9/9/2018,103,4,2,yes,1,yes,1,Only 1 plant found. Rest of original population must've been weeded or covered up by overgrown plants around garden.
AS045,MW032,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,8,7/16/2018,43.66963,-79.498027,,,,,,,,,,,9/9/2018,N/A,N/A,N/A,N/A,0,N/A,0,N/A
AS045,MW032,3,5,2,5,1,0,2,2,2,1,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,0,7/16/2018,43.66963,-79.498027,,,,,,,,,,,9/9/2018,N/A,N/A,N/A,N/A,0,N/A,0,N/A
AS045,MW032,4,1,1,2,3,3,1,3,3,3,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,0,7/16/2018,43.66963,-79.498027,,,,,,,,,,,9/9/2018,N/A,N/A,N/A,N/A,0,N/A,0,N/A
AS045,MW032,5,0,2,2,4,4,0,No third inflorescence,No third inflorescence,No third inflorescence,6000,27,N,"Cropland
Developed, Medium Intensity
Developed, Open Space",Population growing around perimeter of community garden.,Early-Late,5,7/16/2018,43.66963,-79.498027,,,,,,,,,,,9/9/2018,N/A,N/A,N/A,N/A,0,N/A,0,N/A
AS046,MW033,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,43.358912,-80.043033,,,,,,,,,,,9/13/2018,81,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,43.358912,-80.043033,,,,,,,,,,,9/13/2018,57,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,43.358912,-80.043033,,,,,,,,,,,9/13/2018,41,0,0,yes,1,no,0,may have been mown; only saw 3 plants
AS046,MW033,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,43.358912,-80.043033,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,may have been mown; only saw 3 plants
AS046,MW033,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,80,25,N,"Cropland
Deciduous Forest
Developed, Low Intensity",Along roadside. Mowed and unmowed portions. Next to crop field. Leaves very dry.,Not sure,0,7/17/2018,43.358912,-80.043033,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,may have been mown; only saw 3 plants
AS047,MW034,1,Undeveloped first inflorescence,Undeveloped first inflorescence,Undeveloped first inflorescence,Undeveloped second inflorescence,Undeveloped second inflorescence,Undeveloped second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,43.357422,-80.052572,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,43.357422,-80.052572,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,3,4,3,5,5,4,4,5,5,2,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,43.357422,-80.052572,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,4,5,3,4,4,3,4,4,3,3,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,43.357422,-80.052572,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS047,MW034,5,2,3,2,5,4,3,4,4,0,18850,980,N,"Cropland
Pasture/Hay
Developed, Low Intensity",Mowed and grassy areas. Area extends 450m east of waypoint on N side of road. Huge field 100m west of waypoint.,Early-Middle,0,7/17/2018,43.357422,-80.052572,,,,,,,,,,,9/13/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered door; lots of plants in their field, but mown from previous visit. No pods"
AS048,MW035,1,5,5,5,5,4,5,4,5,5,8000,170,"Y, eggs","Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,43.349551,-80.098407,,,,,,,,,,,9/13/2018,84,3,3,yes,1,yes,1,all less than 3 m apart
AS048,MW035,2,0,0,0,1,0,0,1,2,0,8000,170,N,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,43.349551,-80.098407,,,,,,,,,,,9/13/2018,108,10,3,yes,1,yes,1,all less than 3 m apart
AS048,MW035,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8000,170,Y,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,9,7/17/2018,43.349551,-80.098407,,,,,,,,,,,9/13/2018,89,1,1,yes,1,yes,1,all less than 3 m apart
AS048,MW035,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8000,170,Y,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,43.349551,-80.098407,,,,,,,,,,,9/13/2018,120,2,2,yes,1,yes,1,all less than 3 m apart
AS048,MW035,5,0,1,0,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8000,170,N,"Grassland/Herbaceous
Deciduous Forest
Developed, Low Intensity",Some milkweed have a rusty purple/dark green undertone (stress?),Mid-Late,0,7/17/2018,43.349551,-80.098407,,,,,,,,,,,9/13/2018,97,3,4,yes,1,yes,1,all less than 3 m apart
AS049,MW036,1,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,No third inflorescence,No third inflorescence,No third inflorescence,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,1,7/17/2018,43.321018,-80.049313,,,,,,,,,,,9/14/2018,94,4,2,yes,1,yes,1,"Plants 1, 2, 3 are less than 3 m apart"
AS049,MW036,2,First inflorescence too old,First inflorescence too old,First inflorescence too old,Second inflorescence too old,Second inflorescence too old,Second inflorescence too old,Third inflorescence too old,Third inflorescence too old,Third inflorescence too old,1800,170,N,"Pasture/Hay
Cropland
Developed, Low Intensity",One monarch caterpillar dead when collected,Late,0,7/17/2018,43.321018,-80.049313,,,,,,,,,,,9/14/2018,73,2,2,yes,1,yes,1,"Plants 1, 2, 3 are less than 3 m apart"
